channel,fetched_at,source_url,external_product_id,brand_name,product_name,model_code,detail_url,thumbnail_url,feature_tags_json,offer_count,rating,review_count,order_count,ranking_rank,metadata_json
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-DN1201S,쿠쿠,쿠쿠 대용량 업소용 냉온정수기 12L (스탠드형),CP-DN1201S,https://www.ajd.co.kr/electronics/overview/4020/detail/2779,https://image.ajd.kr/PRODUCT_CODE/64e53724-4d49-4d75-8de3-0e7cd674b243,"[""냉수"",""온수"",""정수""]",4,,7,,123,"{""totalScore"":76.8,""reviewCount"":7,""textBadges"":[""위생기능 116위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""4개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":93,""위생관리"":64,""편의기능"":70,""렌탈료"":80},""detailSn"":2779,""lowerCategorySn"":4020,""detailAverageScore"":76.8,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-SS101HW,쿠쿠,쿠쿠 인앤아웃 ICE 10's 정수기 (얼음냉온정),CP-SS101HW,https://www.ajd.co.kr/electronics/overview/4020/detail/3217,https://image.ajd.kr/PRODUCT_CODE/d5bd0444-6a00-47ac-b3ef-2e7502f8d3d4,"[""정수"",""냉수"",""온수"",""얼음""]",4,,114,,124,"{""totalScore"":76.5,""reviewCount"":114,""textBadges"":[""위생기능 25위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""6개"",""살균부위"":""직수관, 코크, 냉수관"",""저수조 재질"":""-"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":80,""위생관리"":70,""편의기능"":80,""렌탈료"":80},""detailSn"":3217,""lowerCategorySn"":4020,""detailAverageScore"":78.6,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-55S9P510M,청호나이스,청호나이스 스탠드 얼음정수기 550P 9.7L (얼음냉온정),WI-55S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/43293,https://image.ajd.kr/PRODUCT_CODE/63b879cf-ef09-49dd-bb80-a2e75d29f09c,"[""냉수"",""온수"",""정수"",""얼음""]",4,,5,,125,"{""totalScore"":76.4,""reviewCount"":5,""textBadges"":[""위생기능 141위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""직수관"",""저수조 재질"":""-"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":58,""편의기능"":100,""렌탈료"":60},""detailSn"":43293,""lowerCategorySn"":4020,""detailAverageScore"":76.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-60C9600M(티탄),청호나이스,청호나이스 세니타 얼음정수기 4.37L (얼음냉온정),WI-60C9600M(티탄),https://www.ajd.co.kr/electronics/overview/4020/detail/3191,https://image.ajd.kr/PRODUCT_CODE/a1c6f77f-7b5a-4ded-89b6-5117ca7a0cb5,"[""정수"",""냉수"",""온수"",""얼음""]",4,,10,,126,"{""totalScore"":76.3,""reviewCount"":10,""textBadges"":[""위생기능 133위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""7개"",""살균부위"":""-"",""저수조 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":62,""편의기능"":90,""렌탈료"":60},""detailSn"":3191,""lowerCategorySn"":4020,""detailAverageScore"":76.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50S90010M,청호나이스,청호나이스 스탠드 정수기 TOTA R 11.2L (냉온정),WP-50S90010M,https://www.ajd.co.kr/electronics/overview/4020/detail/2662,https://image.ajd.kr/PRODUCT_CODE/103ae87d-23b6-4e2a-bed4-3072ab119590,"[""정수"",""냉수"",""온수""]",6,,0,,127,"{""totalScore"":76.3,""reviewCount"":0,""textBadges"":[""위생기능 130위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""2개"",""살균부위"":""-"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":60,""편의기능"":70,""렌탈료"":80},""detailSn"":2662,""lowerCategorySn"":4020,""detailAverageScore"":76.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WHCI-25HN,유버스,유버스 아이스가드 얼음정수기 (얼음냉온정),WHCI-25HN,https://www.ajd.co.kr/electronics/overview/4020/detail/52327,https://image.ajd.kr/PRODUCT_CODE/124a33ca-69ea-4ea4-b861-23833b3ac6bd,"[""냉수"",""온수"",""정수"",""얼음""]",3,,0,,128,"{""totalScore"":76.3,""reviewCount"":0,""textBadges"":[""위생기능 49위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""3개"",""편의기능"":""6개"",""살균부위"":""코크, 얼음저장고"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":61,""위생관리"":70,""편의기능"":90,""렌탈료"":100},""detailSn"":52327,""lowerCategorySn"":4020,""detailAverageScore"":76.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WPUB600F,SK매직,SK매직 대용량 그랜드 스탠드 정수기 10L (냉온),WPUB600F,https://www.ajd.co.kr/electronics/overview/4020/detail/2780,https://image.ajd.kr/PRODUCT_CODE/da291e04-50cb-41d8-919b-fb3d6f5a389d,"[""냉수"",""온수"",""정수""]",3,,2,,129,"{""totalScore"":76,""reviewCount"":2,""textBadges"":[""위생기능 104위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""세디먼트필터, 나노테크필터, 카본필터, 나노필터"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":93,""위생관리"":66,""편의기능"":60,""렌탈료"":80},""detailSn"":2780,""lowerCategorySn"":4020,""detailAverageScore"":76,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WI-60C9600M(베이지),청호나이스,청호나이스 세니타 얼음정수기 4.37L (얼음냉온정),WI-60C9600M(베이지),https://www.ajd.co.kr/electronics/overview/4020/detail/3190,https://image.ajd.kr/PRODUCT_CODE/4dee99cd-2caa-4440-9d82-dc2c5b90eda7,"[""정수"",""냉수"",""온수"",""얼음""]",4,,21,,130,"{""totalScore"":75.6,""reviewCount"":21,""textBadges"":[""위생기능 138위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""-"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":60,""편의기능"":90,""렌탈료"":60},""detailSn"":3190,""lowerCategorySn"":4020,""detailAverageScore"":77.7,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-80S9P510M,청호나이스,청호나이스 대용량 스탠드 정수기 슈퍼트리 35.8L (냉온정),WP-80S9P510M,https://www.ajd.co.kr/electronics/overview/4020/detail/2673,https://image.ajd.kr/PRODUCT_CODE/5a408591-8978-4bf2-b119-2939e0a417c3,"[""정수"",""냉수"",""온수""]",4,,1,,131,"{""totalScore"":75.6,""reviewCount"":1,""textBadges"":[""위생기능 139위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""7개"",""살균부위"":""저수조"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":60,""편의기능"":90,""렌탈료"":60},""detailSn"":2673,""lowerCategorySn"":4020,""detailAverageScore"":75.6,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:UBUS-P202HUF,유버스,유버스 냉온 정수기 (하프형/냉온정),UBUS-P202HUF,https://www.ajd.co.kr/electronics/overview/4020/detail/2775,https://image.ajd.kr/PRODUCT_CODE/f0e5f4ae-83b1-4b02-97c5-356e339ef98d,"[""냉수"",""온수"",""정수""]",4,,0,,132,"{""totalScore"":75.4,""reviewCount"":0,""textBadges"":[""위생기능 142위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""중공사막"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":82.3,""위생관리"":65,""편의기능"":80,""렌탈료"":80},""detailSn"":2775,""lowerCategorySn"":4020,""detailAverageScore"":75.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:UBUS-P202SUF,유버스,유버스 냉온정수기 (스탠드형/냉온정),UBUS-P202SUF,https://www.ajd.co.kr/electronics/overview/4020/detail/2770,https://image.ajd.kr/PRODUCT_CODE/aced6b85-aba0-4fb5-8919-5cfddcafb1bb,"[""냉수"",""정수"",""온수""]",4,,0,,133,"{""totalScore"":75.4,""reviewCount"":0,""textBadges"":[""위생기능 143위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""중공사막"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":82.3,""위생관리"":65,""편의기능"":80,""렌탈료"":80},""detailSn"":2770,""lowerCategorySn"":4020,""detailAverageScore"":75.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WD722R,LG전자,LG 퓨리케어 오브제컬렉션 얼음정수기,WD722R,https://www.ajd.co.kr/electronics/overview/4020/detail/52619,https://image.ajd.kr/PRODUCT_CODE/5d548ab6-129d-441a-848f-77152f29c467,"[""냉수"",""정수"",""온수"",""얼음""]",6,,16,,134,"{""totalScore"":75.2,""reviewCount"":16,""textBadges"":[""얼음전용 6위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""11개"",""살균부위"":""얼음저장고, 직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":100,""편의기능"":100,""렌탈료"":0},""detailSn"":52619,""lowerCategorySn"":4020,""detailAverageScore"":78.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:PM40SW/HQP-M40S,현대큐밍,현대큐밍 더퓨어 마크업RO 냉온정수기 17.8L (스탠드),PM40SW/HQP-M40S,https://www.ajd.co.kr/electronics/overview/4020/detail/2684,https://image.ajd.kr/PRODUCT_CODE/98d19370-0dff-4687-a0b0-d0d237c7ecf3,"[""냉수"",""온수"",""정수""]",3,,1,,135,"{""totalScore"":75.1,""reviewCount"":1,""textBadges"":[""위생기능 127위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""4개"",""편의기능"":""3개"",""살균부위"":""저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":64,""편의기능"":70,""렌탈료"":70},""detailSn"":2684,""lowerCategorySn"":4020,""detailAverageScore"":75.1,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-AF1601SW/CP-AF1601SW(S),쿠쿠,쿠쿠 인스퓨어 대용량 냉온정수기 16L (스탠드형),CP-AF1601SW/CP-AF1601SW(S),https://www.ajd.co.kr/electronics/overview/4020/detail/46140,https://image.ajd.kr/PRODUCT_CODE/8a3f1a91-ed95-4298-ba7f-d3877e89203a,"[""냉수"",""온수"",""정수""]",6,,3,,136,"{""totalScore"":75.1,""reviewCount"":3,""textBadges"":[""위생기능 126위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""3개"",""편의기능"":""2개"",""살균부위"":""-"",""저수조 재질"":""PP"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":60,""편의기능"":60,""렌탈료"":80},""detailSn"":46140,""lowerCategorySn"":4020,""detailAverageScore"":77.2,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WHCB-80SN,유버스,유버스 업소용 준용량 정수기 14.5L (스탠드형/냉온정),WHCB-80SN,https://www.ajd.co.kr/electronics/overview/4020/detail/43294,https://image.ajd.kr/PRODUCT_CODE/3b1b454a-bbe9-4e5b-a335-af80a6adef85,"[""냉수"",""온수"",""정수""]",4,,1,,137,"{""totalScore"":74.6,""reviewCount"":1,""textBadges"":[""위생기능 132위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""4개"",""살균부위"":""-"",""저수조 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":93,""위생관리"":62,""편의기능"":60,""렌탈료"":80},""detailSn"":43294,""lowerCategorySn"":4020,""detailAverageScore"":76.7,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WM371,교원웰스,웰스 RO 중대형 스탠드 정수기 20L (냉온정),WM371,https://www.ajd.co.kr/electronics/overview/4020/detail/2755,https://image.ajd.kr/PRODUCT_CODE/fbcead01-c2f4-4f1d-954e-81ecbcef989e,"[""정수"",""온수"",""냉수""]",1,,0,,138,"{""totalScore"":74.6,""reviewCount"":0,""textBadges"":[""위생기능 134위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":64,""편의기능"":80,""렌탈료"":60},""detailSn"":2755,""lowerCategorySn"":4020,""detailAverageScore"":74.6,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WD523V,LG전자,LG 퓨리케어 2025 오브제컬렉션 맞춤출수 정수기 (냉온정),WD523V,https://www.ajd.co.kr/electronics/overview/4020/detail/51432,https://image.ajd.kr/PRODUCT_CODE/229ff54f-4322-4afe-9868-bf9ef421987c,"[""냉수"",""온수"",""정수""]",6,,28,,139,"{""totalScore"":74.5,""reviewCount"":28,""textBadges"":[""위생기능 57위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""12개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":98,""편의기능"":100,""렌탈료"":0},""detailSn"":51432,""lowerCategorySn"":4020,""detailAverageScore"":74.5,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WHP-3200,루헨스,루헨스 무전원 정수기 슬림+,WHP-3200,https://www.ajd.co.kr/electronics/overview/4020/detail/3244,https://image.ajd.kr/PRODUCT_CODE/bfaf9c9e-8fb5-4fb6-a936-ad3c1fc990a8,"[""정수""]",3,,0,,140,"{""totalScore"":74.3,""reviewCount"":0,""textBadges"":[""위생기능 148위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""5개"",""살균부위"":""-"",""직수관 재질"":""-"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":77.8,""위생관리"":62,""편의기능"":75,""렌탈료"":90},""detailSn"":3244,""lowerCategorySn"":4020,""detailAverageScore"":74.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-AJS801SW/CP-AJS801SW(S),쿠쿠,쿠쿠 대용량 얼음 냉온정수기 6L (스탠드형),CP-AJS801SW/CP-AJS801SW(S),https://www.ajd.co.kr/electronics/overview/4020/detail/46134,https://image.ajd.kr/PRODUCT_CODE/8e03cb2c-240b-4f12-ada2-0840fb95204f,"[""냉수"",""온수"",""얼음"",""정수""]",6,,10,,141,"{""totalScore"":74.2,""reviewCount"":10,""textBadges"":[""위생기능 61위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""3개"",""편의기능"":""9개"",""살균부위"":""냉수관, 직수관, 저수조"",""저수조 재질"":""-"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":86,""편의기능"":100,""렌탈료"":0},""detailSn"":46134,""lowerCategorySn"":4020,""detailAverageScore"":76.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WHP-2200,루헨스,루헨스 대용량 냉온정수기 스탠드형 13.2L,WHP-2200,https://www.ajd.co.kr/electronics/overview/4020/detail/2807,https://image.ajd.kr/PRODUCT_CODE/ed165e85-54fe-4cb4-9e22-17d27bb17697,"[""정수"",""냉수"",""온수""]",4,,0,,142,"{""totalScore"":73.5,""reviewCount"":0,""textBadges"":[""위생기능 149위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""중공사막"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":77,""위생관리"":64,""편의기능"":80,""렌탈료"":80},""detailSn"":2807,""lowerCategorySn"":4020,""detailAverageScore"":73.5,""recommendLabel"":null}"
